,gas_status,fructose_status,diff,abs_diff
LAbrini_06785,32.312168861009745,15.187605918742983,17.124562942266763,17.124562942266763
LAbrini_11135,24.20596639793628,7.091672461275149,17.11429393666113,17.11429393666113
LAbrini_13890,20.136025627312698,3.0269637993745597,17.109061827938138,17.109061827938138
LAbrini_15055,30.556324060739986,13.447287466589783,17.109036594150204,17.109036594150204
LAbrini_16450,36.14945804271669,19.048181948061234,17.101276094655454,17.101276094655454
LAbrini_12315,39.60729082953044,22.51150537277514,17.0957854567553,17.0957854567553
LAbrini_05605,27.923031336374834,10.827483012759776,17.095548323615056,17.095548323615056
LAbrini_10050,32.13016965568934,15.064580101973165,17.06558955371618,17.06558955371618
LAbrini_02950,47.060999202783364,30.015556689884065,17.0454425128993,17.0454425128993
LAbrini_00690,38.527164812794545,21.489261919425758,17.037902893368788,17.037902893368788
LAbrini_11400,20.24683611716781,3.21666366606772,17.03017245110009,17.03017245110009
LAbrini_13535,31.16985260426586,14.182393350089852,16.98745925417601,16.98745925417601
LAbrini_16610,23.402834517587845,6.416403366300739,16.986431151287107,16.986431151287107
LAbrini_13500,25.243542647735588,8.270065787877037,16.97347685985855,16.97347685985855
LAbrini_03540,34.27776358494553,17.307646773054085,16.970116811891447,16.970116811891447
LAbrini_01280,30.271968952213538,13.303647976203813,16.968320976009725,16.968320976009725
LAbrini_15785,52.40456620042308,35.45037952244506,16.954186677978022,16.954186677978022
LAbrini_11020,24.253073310383908,7.301727849576304,16.9513454608076,16.9513454608076
LAbrini_10680,30.100257511376178,13.159270471681376,16.940987039694804,16.940987039694804
LAbrini_19465,26.060675796377627,9.128705245856287,16.931970550521342,16.931970550521342
LAbrini_07190,32.410112989293644,15.497770993586391,16.91234199570725,16.91234199570725
LAbrini_02210,31.21004235939449,14.29999087768644,16.91005148170805,16.91005148170805
LAbrini_14335,26.170262693049438,9.274398980768936,16.8958637122805,16.8958637122805
LAbrini_09510,30.09403754230662,13.232334979534388,16.86170256277223,16.86170256277223
LAbrini_13960,35.73998595378901,18.892518694456943,16.847467259332067,16.847467259332067
LAbrini_03675,33.57833301736229,16.732416178367792,16.845916838994498,16.845916838994498
LAbrini_05445,48.737490231619084,31.894867667417795,16.84262256420129,16.84262256420129
LAbrini_07755,23.936629729857422,7.096990368434001,16.839639361423423,16.839639361423423
LAbrini_13925,27.345186513679987,10.548808631195232,16.796377882484755,16.796377882484755
LAbrini_04220,21.90140612137318,5.129483850673733,16.77192227069945,16.77192227069945
LAbrini_06485,35.999286687052454,19.24541096661844,16.753875720434014,16.753875720434014
LAbrini_18540,30.228894540291716,13.484761052197147,16.74413348809457,16.74413348809457
LAbrini_07525,35.929758690505615,19.214364197421034,16.71539449308458,16.71539449308458
LAbrini_09355,26.32660109814515,9.617299672426258,16.70930142571889,16.70930142571889
LAbrini_19270,33.54237568490882,16.834983974178968,16.70739171072985,16.70739171072985
LAbrini_08020,38.25632719938304,21.587842024906433,16.668485174476604,16.668485174476604
LAbrini_19410,31.96540795684601,15.317916051472391,16.64749190537362,16.64749190537362
LAbrini_00365,24.0416181702342,7.413266120973028,16.628352049261174,16.628352049261174
LAbrini_07880,37.336727204563175,20.714583705068915,16.62214349949426,16.62214349949426
LAbrini_08245,30.362401281196746,13.741108596315659,16.621292684881087,16.621292684881087
LAbrini_15325,37.54872441191569,54.16453219461676,-16.61580778270107,16.61580778270107
LAbrini_15760,24.45380436263494,7.849500345838916,16.604304016796025,16.604304016796025
LAbrini_04035,24.372860132265775,7.771035629358001,16.601824502907775,16.601824502907775
LAbrini_13425,35.78320756897184,19.186955179060856,16.596252389910983,16.596252389910983
LAbrini_14025,66.67688125115279,50.10030033383928,16.576580917313514,16.576580917313514
LAbrini_08290,29.545207427784387,12.971257486634546,16.57394994114984,16.57394994114984
LAbrini_00050,24.997283348883524,8.443368479526766,16.55391486935676,16.55391486935676
LAbrini_02980,25.551411902391507,9.061587926487293,16.489823975904216,16.489823975904216
LAbrini_15480,34.83439863685088,18.364967686327166,16.469430950523712,16.469430950523712
LAbrini_19100,49.155050305615774,32.72597097837702,16.429079327238753,16.429079327238753
LAbrini_14505,33.515970587919774,17.105986830364245,16.40998375755553,16.40998375755553
LAbrini_15645,26.254559793466687,9.864180652568223,16.390379140898464,16.390379140898464
LAbrini_18425,26.52778263069645,10.141118402463091,16.386664228233357,16.386664228233357
LAbrini_02595,30.581203317494243,14.207609079758363,16.37359423773588,16.37359423773588
LAbrini_04925,35.94888987171293,19.586275894436838,16.36261397727609,16.36261397727609
LAbrini_14495,31.066636937473785,14.708503921598949,16.358133015874834,16.358133015874834
LAbrini_12200,27.368950378424916,11.015237927796028,16.35371245062889,16.35371245062889
LAbrini_06260,24.734713792963262,8.385893205818565,16.348820587144697,16.348820587144697
LAbrini_08535,76.44253100901555,60.116055202367896,16.326475806647657,16.326475806647657
LAbrini_01275,27.54994302915968,11.231273473862542,16.31866955529714,16.31866955529714
LAbrini_16675,58.902406615727216,42.603392943081246,16.29901367264597,16.29901367264597
LAbrini_03560,24.19237808330019,7.896781957546137,16.295596125754052,16.295596125754052
LAbrini_14955,43.09520044423621,26.811859592127227,16.283340852108985,16.283340852108985
LAbrini_14475,35.03096041342875,18.7564499351377,16.274510478291052,16.274510478291052
LAbrini_12070,43.752630777804605,27.52520260124973,16.227428176554874,16.227428176554874
LAbrini_01765,54.35316718866179,38.13253560563758,16.220631583024215,16.220631583024215
LAbrini_03015,41.83015295105899,25.62423642688306,16.205916524175933,16.205916524175933
LAbrini_10000,32.514458187539574,16.330091881755546,16.184366305784028,16.184366305784028
LAbrini_12850,28.080245984915155,11.902477786800722,16.177768198114435,16.177768198114435
LAbrini_00065,21.420732600755926,5.2479379038644804,16.172794696891444,16.172794696891444
LAbrini_15085,33.43353043051716,17.271632693129796,16.161897737387363,16.161897737387363
LAbrini_16730,34.515082777968885,18.356556277858573,16.158526500110312,16.158526500110312
LAbrini_09270,38.567127576617764,22.438801991171232,16.128325585446532,16.128325585446532
LAbrini_04025,28.34593864651648,12.226755034846311,16.119183611670167,16.119183611670167
LAbrini_13340,32.94675275988627,16.866823117741664,16.07992964214461,16.07992964214461
LAbrini_10975,26.318733465490254,10.238807681366756,16.079925784123496,16.079925784123496
LAbrini_07565,28.657239775900884,12.588270844311328,16.068968931589556,16.068968931589556
LAbrini_05955,27.114436377622322,11.082950310554843,16.03148606706748,16.03148606706748
LAbrini_15140,24.340962269724713,8.312978273354384,16.02798399637033,16.02798399637033
LAbrini_05585,24.126864839586286,8.117964487991998,16.00890035159429,16.00890035159429
LAbrini_01760,48.68384033986608,32.67570402115284,16.00813631871324,16.00813631871324
LAbrini_03570,32.778921122946045,16.783481740430446,15.995439382515599,15.995439382515599
LAbrini_12235,30.1852923730776,14.199163247761824,15.986129125315777,15.986129125315777
LAbrini_16490,34.28962847770819,18.347116241514044,15.942512236194148,15.942512236194148
LAbrini_19415,20.959925023194238,5.030299017303497,15.929626005890741,15.929626005890741
LAbrini_12375,32.204992041161866,16.293155586394555,15.911836454767311,15.911836454767311
LAbrini_20150,37.028098459964305,21.125570064206368,15.902528395757937,15.902528395757937
LAbrini_01325,22.061890210038726,6.16648948572509,15.895400724313635,15.895400724313635
LAbrini_01895,29.213212270361385,13.337380340904653,15.875831929456732,15.875831929456732
LAbrini_12865,49.08764562125211,33.22226745683509,15.865378164417017,15.865378164417017
LAbrini_14935,35.67901171307926,19.831995053334445,15.847016659744817,15.847016659744817
LAbrini_11130,19.596471701639363,3.764566094495927,15.831905607143437,15.831905607143437
LAbrini_12990,32.58784679653358,16.777211879545042,15.81063491698854,15.81063491698854
LAbrini_13900,24.881012214463492,9.078965759748595,15.802046454714898,15.802046454714898
LAbrini_12845,25.151131902318635,9.351569727199111,15.799562175119524,15.799562175119524
LAbrini_02620,28.499602276037095,12.703088886301472,15.796513389735622,15.796513389735622
LAbrini_01040,25.54529653433554,9.755741572425272,15.78955496191027,15.78955496191027
LAbrini_15315,21.82995950061071,6.042954414831111,15.787005085779597,15.787005085779597
LAbrini_03125,24.231052991806674,8.453084776518693,15.77796821528798,15.77796821528798
LAbrini_16350,37.1719424534606,21.465648470010372,15.70629398345023,15.70629398345023
LAbrini_02820,25.213703244301758,9.508400952169994,15.705302292131764,15.705302292131764
LAbrini_00285,24.24746679731524,8.548012586144365,15.699454211170876,15.699454211170876
LAbrini_14645,32.8142204527436,17.140752937319874,15.673467515423724,15.673467515423724
LAbrini_12445,20.85954081879164,5.189273303470889,15.67026751532075,15.67026751532075
LAbrini_16395,17.05943786846434,32.701619483467006,-15.642181615002666,15.642181615002666
LAbrini_10720,25.271238571676264,9.631248547299686,15.639990024376578,15.639990024376578
LAbrini_16780,26.631512976258623,11.002065782359983,15.62944719389864,15.62944719389864
LAbrini_09060,33.03708630546731,17.424578045518587,15.612508259948726,15.612508259948726
LAbrini_02300,29.29085743530412,13.69378352202118,15.597073913282939,15.597073913282939
LAbrini_06975,26.82217106856398,11.25299266633515,15.569178402228829,15.569178402228829
LAbrini_01535,24.146102251303873,8.583717016006283,15.56238523529759,15.56238523529759
LAbrini_15310,30.406417620663564,14.844664212120087,15.561753408543478,15.561753408543478
LAbrini_02725,22.07807621969,6.5339539187788205,15.54412230091118,15.54412230091118
LAbrini_07495,30.30079227219497,14.784039465301076,15.516752806893892,15.516752806893892
LAbrini_13325,36.636499920524884,21.17554192023863,15.460958000286254,15.460958000286254
LAbrini_08130,28.512562594817222,13.065805149135683,15.44675744568154,15.44675744568154
LAbrini_07530,22.719550968690925,7.324295500866206,15.395255467824718,15.395255467824718
LAbrini_17230,29.603208257959924,14.213117182909931,15.390091075049993,15.390091075049993
LAbrini_14445,27.959636990487194,12.576822310687831,15.382814679799363,15.382814679799363
LAbrini_04855,23.911749432562036,8.529278545391765,15.382470887170271,15.382470887170271
LAbrini_05005,32.40752634686234,17.03167461635417,15.37585173050817,15.37585173050817
LAbrini_03940,29.38055125394799,14.01305450546037,15.367496748487618,15.367496748487618
LAbrini_19645,30.669591842237445,15.325695761441725,15.34389608079572,15.34389608079572
LAbrini_18430,28.069166541153272,12.730742759956817,15.338423781196456,15.338423781196456
LAbrini_02510,34.2489081060296,18.91096212176198,15.337945984267623,15.337945984267623
LAbrini_06830,39.17642662553501,23.85497859674413,15.32144802879088,15.32144802879088
LAbrini_12425,25.520198385086466,10.225845408483178,15.294352976603289,15.294352976603289
LAbrini_09120,23.328907394169505,8.035397694737185,15.29350969943232,15.29350969943232
LAbrini_06865,22.158366469597766,6.873093722753953,15.285272746843813,15.285272746843813
LAbrini_16120,24.172825863495703,8.889945518030776,15.282880345464926,15.282880345464926
LAbrini_18460,26.541625858354394,11.259997276858446,15.281628581495948,15.281628581495948
LAbrini_11895,34.334268062527144,19.062408497235705,15.27185956529144,15.27185956529144
LAbrini_01585,30.486843944882015,15.226827141181237,15.260016803700777,15.260016803700777
LAbrini_05875,21.823455387109302,6.564836811896324,15.258618575212978,15.258618575212978
LAbrini_00320,32.68700352978487,17.488819459591923,15.198184070192944,15.198184070192944
LAbrini_16820,30.715605307741022,15.530540130720304,15.185065177020718,15.185065177020718
LAbrini_14410,24.113921711382368,8.93847472038042,15.175446991001948,15.175446991001948
LAbrini_14470,33.86920851387796,18.70070623249336,15.168502281384598,15.168502281384598
LAbrini_04525,23.34049989048479,8.1844091612549,15.15609072922989,15.15609072922989
LAbrini_09910,35.67067311250067,20.528679359160794,15.141993753339879,15.141993753339879
LAbrini_01530,44.16611648691027,29.03156081595582,15.134555670954448,15.134555670954448
LAbrini_12185,39.365763735527864,24.24802196454703,15.117741770980835,15.117741770980835
LAbrini_08030,23.44136234628632,8.325928457542465,15.115433888743853,15.115433888743853
LAbrini_01190,39.35734150145477,24.249468156565065,15.107873344889704,15.107873344889704
LAbrini_04910,26.337313218764255,11.23632102742475,15.100992191339504,15.100992191339504
LAbrini_02590,21.57995488303729,6.48018849709987,15.099766385937418,15.099766385937418
LAbrini_05610,25.74344560402955,10.65321687645996,15.09022872756959,15.09022872756959
LAbrini_14500,34.32624198120361,19.256383785679553,15.069858195524056,15.069858195524056
LAbrini_20130,23.56220142080496,8.520510699311302,15.041690721493659,15.041690721493659
LAbrini_03910,12.75552692911186,27.793246743229695,-15.037719814117835,15.037719814117835
LAbrini_12320,28.642834014882855,13.611318524053852,15.031515490829003,15.031515490829003
LAbrini_11485,25.02589280940393,10.010162407426446,15.015730401977486,15.015730401977486
LAbrini_00610,42.49853289235738,27.500573232029073,14.99795966032831,14.99795966032831
LAbrini_17490,22.46928672432502,7.489438281340522,14.979848442984498,14.979848442984498
LAbrini_18615,20.83438598363776,5.864093292785833,14.970292690851926,14.970292690851926
LAbrini_06420,25.13564329609864,10.177907100002708,14.957736196095931,14.957736196095931
LAbrini_07195,31.053293501389305,16.114037125610796,14.939256375778509,14.939256375778509
LAbrini_09370,36.266729719737306,21.34002884178147,14.926700877955835,14.926700877955835
LAbrini_06955,30.096700460964424,15.171967887336288,14.924732573628136,14.924732573628136
LAbrini_08285,23.236553052605245,8.345792210473043,14.890760842132202,14.890760842132202
LAbrini_18225,30.532321605551655,15.685249567476202,14.847072038075453,14.847072038075453
LAbrini_16840,19.860966902144288,5.020737916979871,14.840228985164416,14.840228985164416
LAbrini_12995,23.369443324614366,8.535719902287365,14.833723422327001,14.833723422327001
LAbrini_07455,35.469393479084985,20.63606957031432,14.833323908770666,14.833323908770666
LAbrini_12430,27.372814750990067,12.542722770452782,14.830091980537285,14.830091980537285
LAbrini_01115,37.60713324079538,22.80870548458958,14.798427756205797,14.798427756205797
LAbrini_07345,37.02916427325368,22.238678090478565,14.790486182775112,14.790486182775112
LAbrini_14815,27.466200727717926,12.715757067421695,14.75044366029623,14.75044366029623
LAbrini_06015,23.292076318727062,8.550260052339665,14.741816266387398,14.741816266387398
LAbrini_01135,23.103665083758088,8.373892100630128,14.72977298312796,14.72977298312796
LAbrini_02520,35.33361211992798,20.621033262000786,14.712578857927191,14.712578857927191
LAbrini_12630,30.028564570726743,15.32788281065745,14.700681760069294,14.700681760069294
LAbrini_19520,35.943575814364976,21.2445101966955,14.699065617669476,14.699065617669476
LAbrini_05960,21.715293962787545,7.018344105442745,14.6969498573448,14.6969498573448
LAbrini_02215,59.22831192490883,44.540102685007554,14.688209239901276,14.688209239901276
LAbrini_05480,38.90301638113391,24.238286591298866,14.664729789835043,14.664729789835043
LAbrini_14975,28.689333254351787,14.02489556228907,14.664437692062718,14.664437692062718
LAbrini_13715,37.01028388375822,22.357151904201967,14.653131979556253,14.653131979556253
LAbrini_05655,27.411628492011822,12.766259983217743,14.645368508794078,14.645368508794078
LAbrini_11055,21.893345177220713,7.262531321851593,14.63081385536912,14.63081385536912
LAbrini_03095,23.844824742631033,9.217585517903268,14.627239224727765,14.627239224727765
LAbrini_07935,43.14864928355396,28.545072001502923,14.603577282051035,14.603577282051035
LAbrini_17795,24.210477806849582,9.654907162083795,14.555570644765787,14.555570644765787
LAbrini_15125,23.7027358633215,9.148048443872831,14.554687419448669,14.554687419448669
LAbrini_01955,45.46956949303619,60.018672171331936,-14.549102678295746,14.549102678295746
LAbrini_12395,20.517142938010426,5.998301962804444,14.518840975205983,14.518840975205983
LAbrini_09150,25.900445095033504,11.39972326867999,14.500721826353514,14.500721826353514
LAbrini_01265,32.451670164284096,17.95341530460538,14.498254859678717,14.498254859678717
LAbrini_18995,28.447868126886714,13.953946534236792,14.493921592649922,14.493921592649922
LAbrini_01970,25.213430088641687,10.721120675664098,14.492309412977589,14.492309412977589
LAbrini_03005,20.36976447502152,5.882256087591397,14.487508387430122,14.487508387430122
LAbrini_12795,18.164829834632663,3.6930421987898376,14.471787635842825,14.471787635842825
LAbrini_07335,24.88321548821797,10.419010175852234,14.464205312365737,14.464205312365737
LAbrini_00115,30.449701084114597,15.995680495115991,14.454020588998606,14.454020588998606
LAbrini_17255,26.97727705980842,12.526336463553482,14.450940596254936,14.450940596254936
LAbrini_02395,20.006073013253072,5.560722368624996,14.445350644628077,14.445350644628077
LAbrini_06635,21.971519985345275,7.529387805254146,14.442132180091129,14.442132180091129
LAbrini_08995,36.09450180064316,21.658490512751804,14.436011287891354,14.436011287891354
LAbrini_15925,31.614224369119494,17.179766802713555,14.43445756640594,14.43445756640594
LAbrini_09915,23.341348002091728,8.909107856998407,14.43224014509332,14.43224014509332
LAbrini_19025,20.23797874070259,5.814775982782594,14.423202757919997,14.423202757919997
LAbrini_01120,30.35811484558977,15.94602598202661,14.412088863563161,14.412088863563161
LAbrini_18130,32.088956393374694,17.697456782773184,14.39149961060151,14.39149961060151
LAbrini_02170,32.52974319576395,18.143582510427617,14.386160685336332,14.386160685336332
LAbrini_18660,23.0885949906861,8.724582736534073,14.364012254152028,14.364012254152028
LAbrini_18050,21.00956647787726,6.652345875295582,14.357220602581679,14.357220602581679
LAbrini_07825,22.794953878371775,8.439562053746299,14.355391824625476,14.355391824625476
LAbrini_04680,23.901476947933347,9.553101829108353,14.348375118824993,14.348375118824993
LAbrini_08690,29.593741197893838,15.255938279622608,14.33780291827123,14.33780291827123
LAbrini_10350,25.10254364693766,10.768441726897326,14.334101920040336,14.334101920040336
LAbrini_07120,20.31878989577022,6.009486192809076,14.309303702961143,14.309303702961143
LAbrini_17285,22.310278083668845,8.026363735617531,14.283914348051313,14.283914348051313
LAbrini_13615,39.68640388666475,25.403298275201106,14.283105611463643,14.283105611463643
LAbrini_02275,45.703979640502276,31.452456165120644,14.251523475381632,14.251523475381632
LAbrini_06210,23.768758194852012,9.525322803598321,14.24343539125369,14.24343539125369
LAbrini_09280,27.922160089934724,13.679455312234026,14.242704777700698,14.242704777700698
LAbrini_04500,25.804499982879964,11.576353944860656,14.228146038019307,14.228146038019307
LAbrini_20125,25.43056972010167,11.224279303433574,14.206290416668095,14.206290416668095
LAbrini_14875,42.08575879047175,27.893950208113157,14.191808582358593,14.191808582358593
LAbrini_17860,25.35167902002195,11.17990559028752,14.171773429734431,14.171773429734431
LAbrini_01960,62.49424199291257,48.33882131509707,14.1554206778155,14.1554206778155
LAbrini_18010,20.76226840101587,6.612228072620406,14.150040328395464,14.150040328395464
LAbrini_08695,21.77173657497565,7.651600886258229,14.120135688717422,14.120135688717422
LAbrini_12940,22.070467932140733,7.988002496985737,14.082465435154997,14.082465435154997
LAbrini_16710,30.581919478700243,16.505056293495205,14.076863185205038,14.076863185205038
LAbrini_19915,31.881812221631005,17.809894373489595,14.07191784814141,14.07191784814141
LAbrini_04465,43.335960069012636,29.27141722293372,14.064542846078915,14.064542846078915
LAbrini_02480,24.18416195706888,10.13760672930456,14.04655522776432,14.04655522776432
LAbrini_08305,37.63587529330087,23.59392775530279,14.04194753799808,14.04194753799808
LAbrini_13730,30.132396305903324,16.100413059451384,14.03198324645194,14.03198324645194
LAbrini_16725,32.337659914837076,18.30992969532662,14.027730219510456,14.027730219510456
LAbrini_14860,36.097935931686614,22.07330275911523,14.024633172571384,14.024633172571384
LAbrini_18145,31.15932336281966,17.135265090043063,14.024058272776596,14.024058272776596
LAbrini_06135,27.944257403758694,13.926864790007691,14.017392613751003,14.017392613751003
LAbrini_03840,22.118151759897852,8.113866005158698,14.004285754739154,14.004285754739154
LAbrini_02720,25.138858556195682,11.138226517298072,14.00063203889761,14.00063203889761
LAbrini_01785,33.82123047009068,19.8320150160664,13.989215454024283,13.989215454024283
LAbrini_12665,30.817556521049404,16.83541547808114,13.982141042968266,13.982141042968266
LAbrini_05865,40.03060577512505,26.054645375811493,13.97596039931356,13.97596039931356
LAbrini_05385,28.72005777365246,14.744992689253507,13.975065084398953,13.975065084398953
LAbrini_05355,26.315572794340692,12.351317726526778,13.964255067813914,13.964255067813914
LAbrini_06425,21.706145395087226,7.766577706708963,13.939567688378263,13.939567688378263
LAbrini_10570,30.71143346790947,16.775314159524992,13.936119308384477,13.936119308384477
LAbrini_11205,37.17355190425022,23.239732571660177,13.93381933259004,13.93381933259004
LAbrini_11010,31.875370548574967,17.956100934458814,13.919269614116153,13.919269614116153
LAbrini_00360,18.152002717454682,4.233083337656427,13.918919379798254,13.918919379798254
LAbrini_04420,24.186840011600456,10.27471594012777,13.912124071472686,13.912124071472686
LAbrini_08465,33.26788588057934,19.359976345453713,13.90790953512563,13.90790953512563
LAbrini_14075,20.38158793103953,6.496644491432346,13.884943439607184,13.884943439607184
LAbrini_01550,32.07020242776888,18.188506694302003,13.88169573346688,13.88169573346688
LAbrini_13810,37.4691167141884,23.59344086390698,13.875675850281421,13.875675850281421
LAbrini_06430,23.500604415210802,9.63131360332198,13.869290811888822,13.869290811888822
LAbrini_17880,36.04466055747858,22.180525990983945,13.864134566494634,13.864134566494634
LAbrini_15110,30.20389126503574,16.34089630282571,13.862994962210031,13.862994962210031
LAbrini_12650,41.9710168140604,28.120917320194405,13.850099493865994,13.850099493865994
LAbrini_11835,24.008220129435994,10.167490859877768,13.840729269558226,13.840729269558226
LAbrini_15890,21.864871656411513,8.027794500162146,13.837077156249366,13.837077156249366
LAbrini_07245,37.3034386843112,23.479586286962693,13.82385239734851,13.82385239734851
LAbrini_04860,21.707205981488595,7.927814315418309,13.779391666070286,13.779391666070286
LAbrini_01005,23.41830465854785,9.6447383251134,13.77356633343445,13.77356633343445
LAbrini_03885,22.70079609504546,8.937309475505518,13.763486619539943,13.763486619539943
LAbrini_13090,24.794391742589944,11.050384917552188,13.744006825037756,13.744006825037756
LAbrini_08530,20.918010899918876,7.1833524872063395,13.734658412712538,13.734658412712538
LAbrini_11580,21.404291657670598,7.686867327145811,13.717424330524786,13.717424330524786
LAbrini_06370,24.915515742631417,11.222768647749183,13.692747094882234,13.692747094882234
LAbrini_16080,36.126577288293056,22.47140448279321,13.655172805499845,13.655172805499845
LAbrini_10070,22.29793061187115,8.649857004655473,13.648073607215675,13.648073607215675
LAbrini_14895,22.690908734124,9.04394254089073,13.64696619323327,13.64696619323327
LAbrini_01705,45.47045057669852,31.835169511037304,13.635281065661214,13.635281065661214
LAbrini_00465,25.02982879119589,11.416887471830645,13.612941319365245,13.612941319365245
LAbrini_17560,23.16178213931879,9.560710188792381,13.60107195052641,13.60107195052641
LAbrini_04765,27.257349652581958,13.658199848082125,13.599149804499833,13.599149804499833
LAbrini_13860,21.788017504825294,8.190157948129098,13.597859556696196,13.597859556696196
LAbrini_15615,28.285673462322254,14.733669845483687,13.552003616838567,13.552003616838567
LAbrini_09135,20.282670329663944,6.738971033345628,13.543699296318316,13.543699296318316
LAbrini_07760,26.37511298530381,12.832177813486686,13.542935171817126,13.542935171817126
LAbrini_01840,16.750011050713127,3.2284927838853106,13.521518266827815,13.521518266827815
LAbrini_01525,31.70473085803631,18.186953011627896,13.517777846408414,13.517777846408414
LAbrini_10415,21.193758198152334,7.682424225329865,13.51133397282247,13.51133397282247
LAbrini_12410,21.949851826691503,8.441660946176736,13.508190880514768,13.508190880514768
LAbrini_03100,23.189767314298255,9.690434314085074,13.49933300021318,13.49933300021318
LAbrini_01655,17.560358871665745,4.068129083388751,13.492229788276994,13.492229788276994
LAbrini_07470,23.304028269220755,9.833598836131745,13.47042943308901,13.47042943308901
LAbrini_12090,24.99637568928545,11.535094555652934,13.461281133632516,13.461281133632516
LAbrini_04535,23.43368783617181,9.986415829669141,13.447272006502669,13.447272006502669
LAbrini_02260,26.993656225993075,13.569835317267986,13.423820908725089,13.423820908725089
LAbrini_14425,28.090386863193213,14.673458023570426,13.416928839622788,13.416928839622788
LAbrini_03195,26.70228704763003,13.290298703768734,13.411988343861296,13.411988343861296
LAbrini_08340,25.452431893214623,12.046658056072399,13.405773837142224,13.405773837142224
LAbrini_00515,18.975056918724906,5.596009200986945,13.379047717737961,13.379047717737961
LAbrini_01295,43.281244272497815,29.90932365095886,13.371920621538955,13.371920621538955
LAbrini_17815,37.74784162800823,24.383651313148572,13.364190314859659,13.364190314859659
LAbrini_16030,32.96640359924859,19.603135754817544,13.36326784443105,13.36326784443105
LAbrini_14770,32.2240659179289,18.86356092634638,13.360504991582516,13.360504991582516
LAbrini_02235,20.75319385123092,7.403516547806895,13.349677303424027,13.349677303424027
LAbrini_02370,22.629418627147743,9.289257403261667,13.340161223886076,13.340161223886076
LAbrini_14850,25.58451015604852,12.244423232293915,13.340086923754605,13.340086923754605
LAbrini_17895,44.52589366236583,31.233705628120394,13.292188034245438,13.292188034245438
LAbrini_11660,23.39137002498342,10.10109311453579,13.29027691044763,13.29027691044763
LAbrini_05565,32.221128829973004,18.943573221525728,13.277555608447276,13.277555608447276
LAbrini_19980,21.470707008842265,8.1932921077984,13.277414901043866,13.277414901043866
LAbrini_06415,25.8583052477602,12.584253681123212,13.274051566636988,13.274051566636988
LAbrini_11150,24.755545604242304,11.485090836389546,13.270454767852758,13.270454767852758
LAbrini_19165,20.54626902262995,7.283759543779433,13.262509478850518,13.262509478850518
LAbrini_17955,33.910401915916374,20.65140033863353,13.259001577282845,13.259001577282845
LAbrini_16335,24.791733288325723,11.545851859238663,13.24588142908706,13.24588142908706
LAbrini_13670,27.065770710719413,13.842494507341957,13.223276203377456,13.223276203377456
LAbrini_06705,20.556246491936445,7.339235347374114,13.217011144562331,13.217011144562331
LAbrini_03315,21.705432631913094,8.491152133482016,13.214280498431078,13.214280498431078
LAbrini_10095,19.863221813125964,6.650986357777945,13.212235455348019,13.212235455348019
LAbrini_09320,23.579752852354957,10.368628541949654,13.211124310405303,13.211124310405303
LAbrini_16580,17.486790019243102,4.321051022980414,13.16573899626269,13.16573899626269
LAbrini_02770,27.40045250895363,14.237236823036062,13.163215685917569,13.163215685917569
LAbrini_02445,21.45358567888391,8.309972563967033,13.143613114916878,13.143613114916878
LAbrini_06715,20.8686491277943,7.731701833415343,13.136947294378956,13.136947294378956
LAbrini_02135,36.54491531445869,23.411864123486186,13.133051190972505,13.133051190972505
LAbrini_04305,38.94102370744996,25.8106289510539,13.130394756396058,13.130394756396058
LAbrini_07655,30.44941375792533,17.346200103204346,13.103213654720985,13.103213654720985
LAbrini_17680,28.13973747503493,15.037078985521518,13.102658489513413,13.102658489513413
LAbrini_04210,16.294286987426887,3.192146433204265,13.102140554222622,13.102140554222622
LAbrini_16285,70.20715232265876,57.10508032414338,13.102071998515378,13.102071998515378
LAbrini_05270,18.279110452821172,5.181090419277029,13.098020033544142,13.098020033544142
LAbrini_14595,25.467954372878072,12.373074707019569,13.094879665858503,13.094879665858503
LAbrini_08980,22.723543702157592,9.633847370714937,13.089696331442655,13.089696331442655
LAbrini_04800,27.748361529539434,14.685553689441749,13.062807840097685,13.062807840097685
LAbrini_10410,46.50381334961283,33.44441771136643,13.0593956382464,13.0593956382464
LAbrini_08510,36.29789768982267,23.24021876690778,13.057678922914889,13.057678922914889
LAbrini_00315,39.54439426899959,26.512937769151847,13.031456499847742,13.031456499847742
LAbrini_05880,23.992598382007674,10.97024318324696,13.022355198760714,13.022355198760714
LAbrini_02765,26.363266042875594,13.343570999764225,13.01969504311137,13.01969504311137
LAbrini_17625,47.19539317490867,34.17672489712664,13.018668277782034,13.018668277782034
LAbrini_08555,16.69355313239357,3.6779010841265443,13.015652048267027,13.015652048267027
LAbrini_17455,22.331516273291626,9.333283405319,12.998232867972627,12.998232867972627
LAbrini_07125,19.920858744932872,6.926529629445812,12.994329115487059,12.994329115487059
LAbrini_12325,27.280128610445896,14.303647288723742,12.976481321722154,12.976481321722154
LAbrini_04605,17.020168385102664,4.046834113869884,12.97333427123278,12.97333427123278
LAbrini_10905,21.143852876631307,8.180173628406047,12.96367924822526,12.96367924822526
LAbrini_01435,28.29189829796671,15.329834012658782,12.962064285307928,12.962064285307928
LAbrini_19500,31.63333941194546,18.694125768707767,12.939213643237693,12.939213643237693
LAbrini_10870,26.20381018143184,13.286331946500043,12.917478234931798,12.917478234931798
