,gene,num_sig_phases,max_diff
1454,LAbrini_15825,3,0.13200587400000002
3331,LAbrini_12755,3,0.13195797550000005
1768,LAbrini_19285,3,0.1316528985
2080,LAbrini_06630,3,0.131468861
2802,LAbrini_14985,3,0.13138167600000003
738,LAbrini_09490,3,0.13125898900000005
1935,LAbrini_11015,3,0.1312316885
3528,LAbrini_07660,3,0.13121857450000002
17,LAbrini_17155,3,0.13116212799999993
1436,LAbrini_15655,3,0.1311149585
349,LAbrini_06165,3,0.13100917949999996
3794,LAbrini_06460,3,0.13092303649999992
404,LAbrini_17910,3,0.1309005145
632,LAbrini_12005,3,0.13085242249999998
3411,LAbrini_03020,3,0.13080131849999999
865,LAbrini_04725,3,0.13079654750000003
3106,LAbrini_13095,3,0.13077251950000002
1337,LAbrini_15820,3,0.130407814
3436,LAbrini_06865,3,0.1297589025
2038,LAbrini_04665,3,0.129670526
2433,LAbrini_10385,3,0.12960946899999998
397,LAbrini_10875,3,0.1295618545
3535,LAbrini_08810,3,0.1295616785
1509,LAbrini_13815,3,0.12944819900000004
1064,LAbrini_01480,3,0.12944819150000003
864,LAbrini_01690,3,0.1293107805
3727,LAbrini_09300,3,0.12916523499999996
2604,LAbrini_14420,3,0.12886562349999997
3815,LAbrini_09390,3,0.12883281199999996
3446,LAbrini_04460,3,0.12854978699999997
2746,LAbrini_15510,3,0.12850366200000002
1557,LAbrini_02670,3,0.12845840650000007
1186,LAbrini_12700,3,0.12828758
417,LAbrini_12170,3,0.1282737665
3245,LAbrini_00270,3,0.12814996099999998
633,LAbrini_17635,3,0.12810132350000003
554,LAbrini_06300,3,0.12801507
2918,LAbrini_01475,3,0.12794920850000002
1764,LAbrini_07075,3,0.127930187
1792,LAbrini_17080,3,0.1278905985
573,LAbrini_00940,3,0.12753849200000006
3308,LAbrini_08130,3,0.12745543299999995
362,LAbrini_19550,3,0.12744369099999997
3244,LAbrini_12760,3,0.12741119200000006
2351,LAbrini_08800,3,0.12737479500000004
2690,LAbrini_09880,3,0.12729930350000002
2235,LAbrini_06815,3,0.12728833050000005
2349,LAbrini_06400,3,0.12725274600000003
2655,LAbrini_08730,3,0.1272067715
2422,LAbrini_03605,3,0.12720062199999999
819,LAbrini_12465,3,0.1271934905
2978,LAbrini_06680,3,0.12718824350000002
273,LAbrini_03680,3,0.12716887800000004
2203,LAbrini_12055,3,0.1270241915
2644,LAbrini_13010,3,0.1268395275
412,LAbrini_04000,3,0.126834328
3258,LAbrini_14590,3,0.12658381549999997
534,LAbrini_05000,3,0.12647321150000002
3026,LAbrini_01760,3,0.12627597050000006
3602,LAbrini_04440,3,0.12625371200000002
3570,LAbrini_01375,3,0.12620290900000003
257,LAbrini_05180,3,0.12616960499999996
3311,LAbrini_16520,3,0.12616607799999996
3564,LAbrini_07210,3,0.1258237495
159,LAbrini_17615,3,0.1256886775
1729,LAbrini_07560,3,0.125612773
3365,LAbrini_14815,3,0.12559647500000004
418,LAbrini_19390,3,0.12531960499999995
3772,LAbrini_09460,3,0.12523032699999997
661,LAbrini_14260,3,0.12515237500000004
207,LAbrini_10555,3,0.12502039050000002
578,LAbrini_09330,3,0.1248324005
1774,LAbrini_10250,3,0.12482036899999999
497,LAbrini_08785,3,0.1247840255
695,LAbrini_19570,3,0.12477582050000002
2581,LAbrini_17240,3,0.12477404899999994
3673,LAbrini_08775,3,0.12475956699999996
466,LAbrini_04705,3,0.12463489099999991
3495,LAbrini_17580,3,0.12463392650000005
1583,LAbrini_03115,3,0.12456460149999998
3125,LAbrini_01215,3,0.12456211249999999
183,LAbrini_18170,3,0.124479599
3722,LAbrini_19770,3,0.12443990299999996
1261,LAbrini_13445,3,0.12423333200000009
1826,LAbrini_00600,3,0.12422576949999997
712,LAbrini_08770,3,0.124213295
1372,LAbrini_02200,3,0.12393168249999997
2223,LAbrini_13775,3,0.12387610800000004
1230,LAbrini_16970,3,0.12385005650000003
1459,LAbrini_12980,3,0.1237347205
3069,LAbrini_06205,3,0.12361191850000003
1512,LAbrini_08750,3,0.12359402199999997
2976,LAbrini_15865,3,0.12352179049999995
2,LAbrini_02240,3,0.1234932275
2310,LAbrini_00200,3,0.123299712
40,LAbrini_06795,3,0.12328375700000002
3826,LAbrini_18290,3,0.12321585750000003
706,LAbrini_07280,3,0.12317357149999997
3764,LAbrini_05280,3,0.12312513250000001
833,LAbrini_01300,3,0.12312085149999999
446,LAbrini_16805,3,0.12308049049999997
2495,LAbrini_16050,3,0.12307066700000002
286,LAbrini_00300,3,0.12288876299999996
821,LAbrini_17790,3,0.12286395150000007
1027,LAbrini_06105,3,0.12282511750000003
963,LAbrini_13305,3,0.12280193900000003
2642,LAbrini_09815,3,0.12263689000000005
311,LAbrini_03700,3,0.12261632299999997
3824,LAbrini_12245,3,0.12260957350000001
1382,LAbrini_19205,3,0.12253585199999995
539,LAbrini_18230,3,0.12180160299999998
1926,LAbrini_00425,3,0.12177098199999997
3210,LAbrini_07840,3,0.121747824
2742,LAbrini_19295,3,0.12171113849999998
715,LAbrini_00125,3,0.12169905
955,LAbrini_07830,3,0.12168558600000001
907,LAbrini_18760,3,0.121660826
3512,LAbrini_03455,3,0.12155120050000001
2789,LAbrini_07465,3,0.121473691
2550,LAbrini_16485,3,0.12141554199999993
2808,LAbrini_18545,3,0.12119132099999999
2418,LAbrini_06525,3,0.12109163149999996
1624,LAbrini_06455,3,0.12107646749999999
2287,LAbrini_15445,3,0.12107509649999998
1039,LAbrini_14735,3,0.121001215
2965,LAbrini_16770,3,0.12089207950000003
2372,LAbrini_09895,3,0.12082342199999999
1506,LAbrini_10140,3,0.12072527800000005
279,LAbrini_06835,3,0.12059016150000001
1252,LAbrini_01880,3,0.12056497900000004
1943,LAbrini_13580,3,0.12055362999999997
3707,LAbrini_12600,3,0.12053717450000004
1703,LAbrini_15725,3,0.12042609900000001
1283,LAbrini_07980,3,0.12042570249999995
2059,LAbrini_03345,3,0.12033801449999998
516,LAbrini_19415,3,0.12029176
3354,LAbrini_16595,3,0.12028093449999999
803,LAbrini_01160,3,0.12027552800000002
3018,LAbrini_03920,3,0.120225513
2425,LAbrini_13560,3,0.120158616
2993,LAbrini_15330,3,0.12010266349999998
1416,LAbrini_05825,3,0.1199872615
1881,LAbrini_04375,3,0.11977967799999995
3809,LAbrini_11415,3,0.11969383249999999
3492,LAbrini_07125,3,0.11966933600000007
298,LAbrini_16815,3,0.119483862
764,LAbrini_08285,3,0.11914285049999995
97,LAbrini_02455,3,0.11902074749999997
3674,LAbrini_18975,3,0.11895759249999999
363,LAbrini_08040,3,0.11891889150000001
2584,LAbrini_18970,3,0.1188980795
60,LAbrini_14255,3,0.11878841300000001
3209,LAbrini_19875,3,0.11874945149999999
669,LAbrini_03760,3,0.11874831250000006
2217,LAbrini_07705,3,0.11873927050000005
2334,LAbrini_04005,3,0.11861352999999997
403,LAbrini_09520,3,0.1185743265
3644,LAbrini_06575,3,0.1184495635
1485,LAbrini_01085,3,0.118401538
1317,LAbrini_19665,3,0.11836259750000006
120,LAbrini_16750,3,0.11826675650000001
2251,LAbrini_08115,3,0.1182374575
402,LAbrini_19170,3,0.11819900200000005
350,LAbrini_00105,3,0.11816104850000003
774,LAbrini_19840,3,0.11811680499999999
3527,LAbrini_08795,3,0.11806285799999999
2739,LAbrini_11175,3,0.11802158350000003
3083,LAbrini_10040,3,0.1179917895
3551,LAbrini_01935,3,0.11791209149999998
874,LAbrini_10285,3,0.11790427099999995
294,LAbrini_14775,3,0.11778571250000003
3101,LAbrini_19155,3,0.11777547899999999
175,LAbrini_11980,3,0.11776726400000004
3401,LAbrini_16025,3,0.11764877200000001
2717,LAbrini_20105,3,0.11762675499999997
171,LAbrini_05465,3,0.11760857700000002
19,LAbrini_03200,3,0.11750796649999995
2988,LAbrini_01885,3,0.11742247600000005
3162,LAbrini_18280,3,0.11737341099999998
1501,LAbrini_19420,3,0.11722694350000001
2127,LAbrini_16375,3,0.11695866999999999
3631,LAbrini_15775,3,0.11694550150000005
2390,LAbrini_17875,3,0.11691692349999999
3293,LAbrini_10620,3,0.11687547999999998
2695,LAbrini_00850,3,0.11686833900000004
2013,LAbrini_02555,3,0.11686234749999996
2769,LAbrini_03910,3,0.11674324750000009
2197,LAbrini_07165,3,0.11670422500000005
884,LAbrini_07140,3,0.11657766200000003
1623,LAbrini_08685,3,0.11653682999999998
2572,LAbrini_06890,3,0.116528784
1419,LAbrini_10645,3,0.11647011299999999
2104,LAbrini_15715,3,0.11646015249999997
433,LAbrini_15785,3,0.11631038899999996
3057,LAbrini_06135,3,0.11626893999999999
2591,LAbrini_07935,3,0.11619525549999998
439,LAbrini_08480,3,0.11618132199999998
704,LAbrini_13440,3,0.11617174750000003
1296,LAbrini_01965,3,0.11608694749999998
1912,LAbrini_06260,3,0.11607074750000002
2332,LAbrini_10600,3,0.11600160050000002
2237,LAbrini_00925,3,0.11591924649999996
2233,LAbrini_12445,3,0.11582324150000001
2167,LAbrini_08300,3,0.11571919400000003
2796,LAbrini_09120,3,0.11561352549999998
2504,LAbrini_08065,3,0.11560838150000002
2056,LAbrini_11520,3,0.11536324199999998
1049,LAbrini_06370,3,0.11536187149999994
919,LAbrini_07865,3,0.11529222949999998
2666,LAbrini_03485,3,0.11527415899999999
244,LAbrini_19920,3,0.11521302849999998
3377,LAbrini_13370,3,0.11514304800000003
181,LAbrini_07505,3,0.11497576249999997
2250,LAbrini_12190,3,0.1147404165
81,LAbrini_03150,3,0.11468658050000002
2222,LAbrini_12715,3,0.11465142650000004
2860,LAbrini_04075,3,0.11465012349999998
1714,LAbrini_12375,3,0.11447418899999995
1383,LAbrini_17345,3,0.11431600600000003
1260,LAbrini_02845,3,0.1142050685
2585,LAbrini_09000,3,0.11414543049999998
3228,LAbrini_17350,3,0.11389983599999998
2511,LAbrini_11010,3,0.11387959250000002
2242,LAbrini_10635,3,0.11379619750000003
2232,LAbrini_06735,3,0.11366914699999997
2566,LAbrini_08010,3,0.1135879125
3029,LAbrini_02450,3,0.11357268949999999
3736,LAbrini_16125,3,0.11349150200000002
3060,LAbrini_02850,3,0.11332735599999999
114,LAbrini_01520,3,0.11331736000000003
483,LAbrini_01220,3,0.11329012699999996
383,LAbrini_03085,3,0.11308972849999999
3137,LAbrini_11495,3,0.11303148899999999
2569,LAbrini_09740,3,0.11302858950000005
3469,LAbrini_08220,3,0.11296037650000001
3301,LAbrini_09415,3,0.11292227199999999
3014,LAbrini_12850,3,0.11289196550000002
1672,LAbrini_05010,3,0.11286055699999997
2517,LAbrini_17955,3,0.11279644
2286,LAbrini_00320,3,0.11277468349999997
2210,LAbrini_00465,3,0.112768485
3054,LAbrini_07090,3,0.11276395700000003
2136,LAbrini_10165,3,0.1127424245
2430,LAbrini_06315,3,0.112549748
1117,LAbrini_15015,3,0.11249473450000003
400,LAbrini_02405,3,0.11239523000000001
413,LAbrini_09725,3,0.11232526450000002
3514,LAbrini_01010,3,0.11229411249999999
164,LAbrini_06625,3,0.11220891899999996
3105,LAbrini_20005,3,0.11211746949999996
96,LAbrini_17100,3,0.11203691450000003
1040,LAbrini_05660,3,0.11192277249999999
1901,LAbrini_18990,3,0.1117292935
2536,LAbrini_13575,3,0.111706315
2098,LAbrini_13495,3,0.11166018150000001
505,LAbrini_05290,3,0.11160180799999997
815,LAbrini_20160,3,0.11153128749999996
3539,LAbrini_00825,3,0.11146395149999999
1488,LAbrini_10795,3,0.111428056
1470,LAbrini_02255,3,0.1114027715
2391,LAbrini_01135,3,0.11128291799999995
1748,LAbrini_11045,3,0.11124261699999999
3011,LAbrini_11690,3,0.1112327005
118,LAbrini_18445,3,0.11118102200000002
1025,LAbrini_07890,3,0.11102129449999998
808,LAbrini_17015,3,0.11096841800000001
1500,LAbrini_14540,3,0.11093547999999998
906,LAbrini_06640,3,0.11085309000000004
2185,LAbrini_11660,3,0.11080753400000004
1593,LAbrini_10280,3,0.11075060850000001
1609,LAbrini_05425,3,0.11048444099999999
1410,LAbrini_14840,3,0.11046094549999996
388,LAbrini_15435,3,0.10997282249999996
1812,LAbrini_02420,3,0.10993711899999997
79,LAbrini_16185,3,0.10970197899999998
843,LAbrini_20010,3,0.10964705000000002
1107,LAbrini_01495,3,0.10964599950000004
2274,LAbrini_03105,3,0.10956960199999999
3429,LAbrini_11680,3,0.10956535449999993
705,LAbrini_00365,3,0.10933913
1750,LAbrini_16630,3,0.10928438549999997
3289,LAbrini_12225,3,0.1092823135
52,LAbrini_04505,3,0.10915578199999998
2380,LAbrini_18960,3,0.10903720500000003
3238,LAbrini_10905,3,0.10890179250000004
777,LAbrini_14290,3,0.1088090115
1128,LAbrini_05535,3,0.10870718800000001
2309,LAbrini_08630,3,0.10866839100000003
2219,LAbrini_17795,3,0.10864433400000001
1259,LAbrini_15575,3,0.10861593949999998
2707,LAbrini_11940,3,0.108324478
2967,LAbrini_12325,3,0.10831317200000001
2221,LAbrini_18210,3,0.1082723115
524,LAbrini_03330,3,0.10825889450000004
3498,LAbrini_18060,3,0.10820466949999996
371,LAbrini_19045,3,0.10801638349999998
1452,LAbrini_03625,3,0.10793938800000002
1595,LAbrini_14150,3,0.10785830600000001
897,LAbrini_17690,3,0.10767288000000003
2783,LAbrini_10960,3,0.1076418515
15,LAbrini_13050,3,0.10757311149999998
839,LAbrini_13645,3,0.10756586099999998
3023,LAbrini_05135,3,0.10751954300000005
3447,LAbrini_06275,3,0.10746221
1830,LAbrini_05665,3,0.10744142150000002
1738,LAbrini_08215,3,0.10742480599999993
3046,LAbrini_07700,3,0.10733091049999999
3709,LAbrini_17935,3,0.10728943349999998
1472,LAbrini_15830,3,0.10714283199999997
1905,LAbrini_06225,3,0.1070401185
1800,LAbrini_19820,3,0.10698510600000005
2045,LAbrini_04555,3,0.10679080400000004
1460,LAbrini_19275,3,0.1067253245
3082,LAbrini_13315,3,0.10664354050000002
717,LAbrini_15840,3,0.10657096600000004
179,LAbrini_13040,3,0.10617084450000003
2898,LAbrini_20190,3,0.10604774099999997
195,ERCC-00145,3,0.10600022950000004
1612,LAbrini_01000,3,0.10596835900000001
3693,LAbrini_18015,3,0.10596630000000007
2964,LAbrini_01025,3,0.10595151200000003
1119,LAbrini_14780,3,0.10591681200000003
1599,LAbrini_00920,3,0.1058952675
1244,LAbrini_07085,3,0.1056626725
134,LAbrini_03555,3,0.10564102200000003
1664,LAbrini_10295,3,0.10560469499999997
746,LAbrini_15640,3,0.10550905000000005
2612,LAbrini_13905,3,0.10549681100000002
2345,LAbrini_04930,3,0.10543282249999997
88,LAbrini_06420,3,0.10536736749999998
3832,LAbrini_09145,3,0.10536540999999999
2969,LAbrini_02205,3,0.10529103850000004
1685,LAbrini_00525,3,0.10523808600000006
3123,LAbrini_20060,3,0.10517606450000005
751,LAbrini_06445,3,0.10515565600000004
3341,LAbrini_16880,3,0.10509683599999997
1178,LAbrini_12775,3,0.10507947649999999
2801,LAbrini_18010,3,0.10504675149999998
3696,LAbrini_19005,3,0.10501719450000002
3286,LAbrini_14965,3,0.10499263700000006
2327,LAbrini_12045,3,0.10498247850000003
2873,LAbrini_06650,3,0.10488459549999996
1003,LAbrini_08490,3,0.10480216949999999
455,LAbrini_17535,3,0.10477735149999998
930,LAbrini_06925,3,0.10473449550000002
1305,LAbrini_18050,3,0.10463687000000005
789,LAbrini_02135,3,0.10457994499999995
2645,LAbrini_02810,3,0.10456770650000002
2340,LAbrini_16380,3,0.10442226650000003
394,LAbrini_08295,3,0.104405525
2926,LAbrini_11525,3,0.10439761849999996
2647,LAbrini_11345,3,0.10431258250000008
3216,LAbrini_14580,3,0.104290148
2738,LAbrini_03675,3,0.10415551599999995
1656,LAbrini_04685,3,0.10412088549999998
3697,LAbrini_18570,3,0.10398300400000005
3297,LAbrini_11535,3,0.10393394349999996
1839,LAbrini_04400,3,0.10391977699999999
1391,LAbrini_16340,3,0.10364541700000002
2736,LAbrini_14335,3,0.10358498800000004
577,LAbrini_01750,3,0.10345034800000003
2689,LAbrini_19590,3,0.10335342099999997
2681,LAbrini_17655,3,0.10324586499999999
2358,LAbrini_10255,3,0.10321932499999997
757,LAbrini_07885,3,0.10310471550000005
1705,LAbrini_05900,3,0.10307026350000001
1955,LAbrini_13640,3,0.10296991300000002
1229,LAbrini_16355,3,0.10291458949999999
2589,LAbrini_03215,3,0.10286967250000006
1371,LAbrini_14020,3,0.10282739399999996
1780,LAbrini_14455,3,0.10270436849999995
1770,LAbrini_17700,3,0.10258955150000004
2911,LAbrini_17685,3,0.10256516399999993
1724,LAbrini_15500,3,0.10247725599999999
3819,LAbrini_16345,3,0.10242956150000004
2180,LAbrini_17515,3,0.10242470249999996
2255,LAbrini_10920,3,0.102421223
3664,LAbrini_02585,3,0.10230956550000003
2487,LAbrini_09790,3,0.10230401600000001
2253,LAbrini_19580,3,0.1021641915
2671,LAbrini_02310,3,0.10213712199999997
1507,LAbrini_15130,3,0.10209548899999998
2668,LAbrini_06655,3,0.10206383300000005
393,LAbrini_01800,3,0.1018985945
1293,LAbrini_10240,3,0.10183634549999998
2171,LAbrini_02765,3,0.10178570549999999
3600,LAbrini_01680,3,0.10143736749999999
1717,LAbrini_19705,3,0.10140966999999995
3325,LAbrini_14360,3,0.10132555199999999
1068,LAbrini_09545,3,0.10123213200000003
966,LAbrini_12710,3,0.10101933900000004
121,LAbrini_14470,3,0.10100854000000004
837,LAbrini_05570,3,0.10092915200000002
699,LAbrini_00870,3,0.10091603850000003
788,LAbrini_17490,3,0.10073633999999998
916,LAbrini_20115,3,0.10063954400000003
2937,LAbrini_15950,3,0.10056466800000008
2714,LAbrini_12175,3,0.100489453
1318,LAbrini_03990,3,0.1004716255
3070,LAbrini_16620,3,0.1003667265
3285,LAbrini_07010,3,0.10027089749999996
355,LAbrini_14445,3,0.100253125
434,LAbrini_06535,3,0.10020870200000004
3686,LAbrini_16200,3,0.09995340800000002
672,LAbrini_07485,3,0.09986621699999998
996,LAbrini_17785,3,0.099806762
2766,LAbrini_19675,3,0.09977368800000003
863,LAbrini_01600,3,0.09968330349999999
2215,LAbrini_00110,3,0.09964253549999996
1906,LAbrini_08995,3,0.09958938300000003
2264,LAbrini_16490,3,0.09954143299999996
1196,LAbrini_14030,3,0.09945395400000001
3616,LAbrini_16690,3,0.09936108499999996
2892,LAbrini_17005,3,0.09924290600000002
3294,LAbrini_04925,3,0.09905055650000005
1575,LAbrini_18215,3,0.098984607
3039,ERCC-00053,3,0.09890079200000002
1560,LAbrini_06255,3,0.09887773
2535,LAbrini_01100,3,0.09882803949999996
1149,LAbrini_12910,3,0.09880253449999998
1629,LAbrini_04135,3,0.0987916505
2753,LAbrini_02370,3,0.09879163950000003
1622,LAbrini_08545,3,0.09854845999999995
2360,LAbrini_12425,3,0.09852031049999999
561,LAbrini_11755,3,0.098448541
938,LAbrini_06100,3,0.09839380049999996
2211,LAbrini_15605,3,0.09822939249999996
1761,LAbrini_01005,3,0.09821092999999997
78,LAbrini_05415,3,0.09817132449999996
2518,LAbrini_00410,3,0.09804244000000001
3618,LAbrini_01015,3,0.09803286099999997
2260,LAbrini_03935,3,0.0980153895
671,LAbrini_07405,3,0.09799306900000004
3463,LAbrini_03100,3,0.09797184349999999
449,LAbrini_09135,3,0.09792836300000002
3306,LAbrini_11975,3,0.09777607799999999
2662,LAbrini_06190,3,0.09752372600000003
2633,LAbrini_20055,3,0.09751939200000004
2456,LAbrini_05200,3,0.09746588600000006
2229,LAbrini_19640,3,0.09746017949999997
1499,LAbrini_13895,3,0.09740960449999997
1877,LAbrini_13530,3,0.09733046550000002
3730,LAbrini_00305,3,0.097324527
489,LAbrini_10530,3,0.09731124200000008
2406,LAbrini_13785,3,0.09730819099999999
3718,LAbrini_12480,3,0.0972971265
2208,LAbrini_13100,3,0.09725949149999999
2883,LAbrini_11390,3,0.09709049449999996
3022,LAbrini_17125,3,0.09708179700000003
201,LAbrini_09405,3,0.09697596200000003
2307,LAbrini_00990,3,0.0969614955
1818,LAbrini_11950,3,0.09687296649999999
3583,LAbrini_17510,3,0.09685890950000003
3604,LAbrini_09665,3,0.09684723100000003
2489,LAbrini_00255,3,0.09679378849999998
1197,LAbrini_08125,3,0.09646417900000004
3659,LAbrini_03540,3,0.09643574650000003
3353,LAbrini_12395,3,0.09641723349999998
2640,LAbrini_01090,3,0.09638887400000001
2959,LAbrini_05430,3,0.09631343349999999
2582,LAbrini_19555,3,0.09627447650000004
1730,LAbrini_00680,3,0.09606426399999995
1169,LAbrini_08855,3,0.09595040899999996
47,LAbrini_15205,3,0.09578915900000001
1418,LAbrini_10025,3,0.09556300800000006
921,LAbrini_03265,3,0.09549782299999998
386,LAbrini_04410,3,0.09530457099999998
3557,LAbrini_02540,3,0.09526694399999996
1001,LAbrini_11770,3,0.09518632699999996
3458,LAbrini_19630,3,0.09518406749999997
2441,LAbrini_01465,3,0.09498556400000002
3804,LAbrini_10130,3,0.09498045699999996
2283,LAbrini_06715,3,0.09477771149999997
2030,LAbrini_19660,3,0.09473164699999997
374,LAbrini_16990,3,0.09469261849999999
1984,LAbrini_01110,3,0.09457978149999996
1487,LAbrini_08160,3,0.09444250050000003
331,LAbrini_18405,3,0.09408461099999998
1482,LAbrini_12400,3,0.09399752200000003
2522,LAbrini_15270,3,0.09390457300000005
1356,LAbrini_04025,3,0.09380484950000001
2338,LAbrini_05995,3,0.09380306799999999
2855,LAbrini_18430,3,0.09364645950000006
3706,LAbrini_01565,3,0.09357563600000002
3575,LAbrini_01785,3,0.09351951100000003
2734,LAbrini_04030,3,0.0934615855
1045,LAbrini_03895,3,0.09341978100000001
1405,LAbrini_01560,3,0.09337541150000006
1598,LAbrini_05485,3,0.09335861950000002
3572,LAbrini_08620,3,0.09335594450000001
3231,LAbrini_13405,3,0.09324693249999999
557,LAbrini_12690,3,0.09321262400000002
1772,LAbrini_01510,3,0.09320686600000005
1161,LAbrini_03735,3,0.09320382799999999
409,LAbrini_05780,3,0.09318852049999998
360,LAbrini_17230,3,0.09313852499999997
1179,LAbrini_07940,3,0.0928015305
3433,LAbrini_03175,3,0.0926450915
2115,LAbrini_16715,3,0.09257698749999999
584,LAbrini_15245,3,0.09249035249999998
1834,LAbrini_07790,3,0.09234010049999997
1267,LAbrini_05590,3,0.09231917299999998
2034,LAbrini_10640,3,0.09229756000000006
3740,LAbrini_13995,3,0.09219329200000004
3008,LAbrini_01810,3,0.09189257500000003
1239,LAbrini_14085,3,0.09186428600000002
583,LAbrini_14575,3,0.09177758749999998
252,LAbrini_14485,3,0.09168846850000001
2834,LAbrini_00190,3,0.09166820549999999
2639,LAbrini_05190,3,0.09166026299999996
964,LAbrini_20125,3,0.09163829600000001
1335,LAbrini_14820,3,0.09148235449999997
1029,LAbrini_04880,3,0.09139931600000001
3490,LAbrini_00470,3,0.09112349000000003
840,LAbrini_00180,3,0.09101316100000001
1998,LAbrini_14090,3,0.090991494
674,LAbrini_08570,3,0.09098858550000005
1358,LAbrini_04830,3,0.09090394499999999
2721,LAbrini_07855,3,0.09081161500000001
594,LAbrini_14690,3,0.09073002949999998
2498,LAbrini_15335,3,0.09071037700000001
3672,LAbrini_01290,3,0.09070686150000001
185,LAbrini_07130,3,0.09057322
1059,LAbrini_16745,3,0.09050129100000001
946,LAbrini_18595,3,0.09049749799999998
1981,LAbrini_07480,3,0.09044770099999999
1435,LAbrini_13340,3,0.090384452
1380,LAbrini_09870,3,0.09038427249999997
3167,LAbrini_05420,3,0.090303148
299,LAbrini_08710,3,0.09028414750000002
1551,LAbrini_13350,3,0.09027868900000002
1218,LAbrini_08375,3,0.09025441699999992
1744,LAbrini_04345,3,0.09011338600000002
2701,LAbrini_11795,3,0.08990574999999995
2497,LAbrini_11970,3,0.08987473950000002
1753,LAbrini_08970,3,0.08983976500000002
1088,LAbrini_07470,3,0.08981292800000001
407,LAbrini_12195,3,0.08978103500000001
1530,LAbrini_11395,3,0.08972387400000004
210,LAbrini_18225,3,0.08972179349999998
503,LAbrini_14645,3,0.08967490049999999
731,LAbrini_14370,3,0.08964238550000003
556,LAbrini_06690,3,0.08953662500000004
2864,LAbrini_10210,3,0.08930738049999998
2928,LAbrini_14970,3,0.08923888200000002
1152,LAbrini_08210,3,0.0892310375
2857,LAbrini_12555,3,0.08920598600000001
2606,LAbrini_04465,3,0.08919196699999998
1194,LAbrini_01245,3,0.08903882750000003
2458,LAbrini_16680,3,0.08899450199999992
2981,LAbrini_03545,3,0.08877258099999985
3141,LAbrini_00565,3,0.08876336399999996
1559,LAbrini_07205,3,0.08867967800000004
1357,LAbrini_12925,3,0.08865155099999997
2856,LAbrini_01770,3,0.08846660249999999
3241,LAbrini_13105,3,0.08843557949999997
1323,LAbrini_00385,3,0.08832704599999999
1223,LAbrini_01555,3,0.088213245
2752,LAbrini_19595,3,0.08819275449999997
133,LAbrini_08830,3,0.08761118849999999
1689,LAbrini_01625,3,0.0873630165
3419,LAbrini_07060,3,0.08711799849999996
3265,LAbrini_16165,3,0.08701475349999999
1829,LAbrini_14115,3,0.08684897600000002
1279,LAbrini_03550,3,0.08682953399999999
3349,LAbrini_03500,3,0.08674486299999995
464,LAbrini_00755,3,0.08670305249999999
1265,LAbrini_14620,3,0.08653168050000001
2902,LAbrini_15690,3,0.08642177750000002
3316,LAbrini_06145,3,0.08630024149999999
514,LAbrini_12940,3,0.08618185550000002
1330,LAbrini_13065,3,0.086180317
639,LAbrini_03775,3,0.08604016599999997
366,LAbrini_15645,3,0.08603219299999998
419,LAbrini_07845,3,0.08597532699999999
2202,LAbrini_02220,3,0.08597129550000004
932,LAbrini_08240,3,0.08551819099999997
1858,LAbrini_01070,3,0.08537619350000003
1195,LAbrini_14705,3,0.08527113000000003
256,LAbrini_00550,3,0.08502686300000001
1995,LAbrini_12620,3,0.08498609299999998
2836,LAbrini_05435,3,0.08493176150000001
3323,LAbrini_12650,3,0.08491558049999998
1788,LAbrini_14130,3,0.08483741550000001
1781,LAbrini_19455,3,0.08471796399999998
2519,LAbrini_05705,3,0.08471412050000002
2471,LAbrini_15750,3,0.08453371500000001
2017,LAbrini_14885,3,0.0844477945
1347,LAbrini_15125,3,0.08426228400000002
1385,LAbrini_05205,3,0.08425413050000002
2271,LAbrini_10155,3,0.08419611550000006
1162,LAbrini_10330,3,0.084112289
686,LAbrini_20155,3,0.08409710850000002
1568,LAbrini_15670,3,0.08400816549999995
220,LAbrini_08330,3,0.08398326949999996
3390,LAbrini_14680,3,0.08382359849999999
2042,LAbrini_06150,3,0.08379707449999996
253,LAbrini_13880,3,0.08377199850000006
2919,LAbrini_01145,3,0.08361679200000005
3340,LAbrini_07720,3,0.08354992750000001
1671,LAbrini_04965,3,0.08347481300000004
3831,LAbrini_08740,3,0.08336840200000001
3596,LAbrini_09565,3,0.08334674299999997
2795,LAbrini_09035,3,0.08329461300000002
1477,LAbrini_16790,3,0.08292007750000002
2435,LAbrini_01930,3,0.08279002099999999
1827,LAbrini_00355,3,0.08271298700000002
887,LAbrini_07960,3,0.08269597549999999
2084,LAbrini_02195,3,0.08249611000000004
1555,LAbrini_12730,3,0.08236550599999998
3351,LAbrini_15535,3,0.08236483350000001
3317,LAbrini_13820,3,0.08229914850000003
68,LAbrini_04350,3,0.08211940000000001
2722,LAbrini_05930,3,0.08210932850000002
638,LAbrini_19520,3,0.08192370399999999
535,LAbrini_01445,3,0.08192093500000003
3635,LAbrini_06875,3,0.08157315799999998
3646,LAbrini_00690,3,0.08155241099999999
1855,LAbrini_08175,3,0.08146976550000001
1669,LAbrini_01175,3,0.081143782
716,LAbrini_06435,3,0.08109639800000001
2141,LAbrini_02145,3,0.08083708900000008
886,LAbrini_17585,3,0.08066801599999995
3322,LAbrini_12485,3,0.08066174749999999
3509,LAbrini_09395,3,0.08037983849999997
1355,LAbrini_01155,3,0.08033575399999998
