,gene,weighted_distance
769,LAbrini_03995,18.645822627152526
3738,LAbrini_06965,18.618656665033704
2969,LAbrini_02205,18.60282143078248
1088,LAbrini_07470,18.58442862326429
3029,LAbrini_02450,18.575467098179658
2566,LAbrini_08010,18.539009019550214
538,LAbrini_09170,18.53798366221021
1667,LAbrini_00235,18.530471496031925
1106,LAbrini_20140,18.487971285687557
1181,LAbrini_03860,18.473757059359635
3380,LAbrini_06985,18.45586801611365
1390,LAbrini_12595,18.4443835888343
2092,LAbrini_00955,18.435758062201298
929,LAbrini_17205,18.43242126291761
1239,LAbrini_14085,18.41265045589713
1305,LAbrini_18050,18.400426079225262
3837,LAbrini_19225,18.3961912755137
1133,LAbrini_10680,18.38672719489515
414,LAbrini_14625,18.3728069560444
1784,LAbrini_12040,18.355217651017064
482,LAbrini_19565,18.35280190679874
1850,LAbrini_06120,18.34424554577189
3690,LAbrini_18770,18.285041461300434
3713,LAbrini_05730,18.28100268324887
1682,LAbrini_16045,18.266376828390335
28,LAbrini_07350,18.258259038763587
964,LAbrini_20125,18.244975989302223
1558,LAbrini_08495,18.23808608711827
3621,LAbrini_08005,18.230697591407484
683,LAbrini_09070,18.211723381137965
3364,LAbrini_00050,18.196149056826766
3805,LAbrini_14710,18.194459208388793
1779,LAbrini_15420,18.18139955325332
144,LAbrini_06480,18.156713109680055
2345,LAbrini_04930,18.1310144073076
3732,LAbrini_17140,18.118854170166035
765,LAbrini_17760,18.11726516935653
1467,LAbrini_11995,18.11366830621883
830,LAbrini_08290,18.11334079486062
9,LAbrini_09985,18.09515823645444
2138,LAbrini_07420,18.087597015619053
314,LAbrini_15320,18.077783082675477
1019,LAbrini_18620,18.053859808936625
3458,LAbrini_19630,18.037812811548584
2320,LAbrini_04630,18.02870973138134
986,LAbrini_19760,18.01098163619919
3727,LAbrini_09300,18.00377427776301
2507,LAbrini_05880,17.945909648286214
311,LAbrini_03700,17.943579751226153
3505,LAbrini_11375,17.938333970945116
753,LAbrini_11455,17.920915382989563
1367,LAbrini_11760,17.91807451839914
1028,LAbrini_13770,17.913640831455922
876,LAbrini_01415,17.87353497448841
353,LAbrini_01860,17.86808932553049
712,LAbrini_08770,17.83803654981754
2908,LAbrini_16765,17.80483224034713
2028,LAbrini_08120,17.799675757502975
2074,LAbrini_00205,17.7711676388158
1389,LAbrini_02675,17.76854438634494
3128,LAbrini_09635,17.765318391220497
2877,LAbrini_15370,17.75255812879676
534,LAbrini_05000,17.741963168510903
640,LAbrini_17780,17.736853605591012
383,LAbrini_03085,17.72212497225715
1283,LAbrini_07980,17.69400461154743
2186,LAbrini_12320,17.692392757793865
3585,LAbrini_00100,17.691642480546513
59,LAbrini_14095,17.616252812221123
2133,LAbrini_07620,17.59874523919261
1074,LAbrini_11170,17.589212714848568
2460,LAbrini_16560,17.567426976862357
731,LAbrini_14370,17.565675305300704
3754,LAbrini_17745,17.565092589086493
2488,LAbrini_01180,17.564814026485216
54,LAbrini_11895,17.5547678135299
2184,LAbrini_02575,17.548129531242086
1547,LAbrini_16825,17.542549417973643
850,LAbrini_15480,17.54176454088693
2812,LAbrini_03220,17.517084375359094
3433,LAbrini_03175,17.510653624305725
2462,LAbrini_17355,17.49779069170656
1531,LAbrini_12355,17.48587595869506
52,LAbrini_04505,17.480941792600873
582,LAbrini_10770,17.48081022676189
3107,LAbrini_07160,17.462015810287976
2056,LAbrini_11520,17.448027870248957
3303,LAbrini_05770,17.44376694465203
652,LAbrini_07105,17.43644329481628
1438,LAbrini_18145,17.434726120861864
2399,LAbrini_02610,17.41109855541102
377,LAbrini_18160,17.404368058827984
2580,LAbrini_14995,17.4007737518042
2440,LAbrini_14765,17.38565043999899
1553,LAbrini_12500,17.378086821956018
2519,LAbrini_05705,17.323630174771203
1630,LAbrini_10940,17.3227929649888
148,LAbrini_08760,17.320039958350616
825,LAbrini_03915,17.31997255112912
2526,LAbrini_12130,17.31611229781015
1233,LAbrini_07750,17.31434208361483
1520,LAbrini_04865,17.299961785150142
3313,LAbrini_09720,17.295259903529235
2182,LAbrini_09100,17.281701245501278
657,LAbrini_15365,17.26916100982832
1591,LAbrini_02855,17.263588232329383
1741,LAbrini_03285,17.263063549509617
39,LAbrini_16780,17.259683510928348
308,LAbrini_03035,17.254717645336022
915,LAbrini_15200,17.2308241302689
1359,LAbrini_09840,17.221812820192103
1992,LAbrini_01165,17.2026970473895
3397,LAbrini_03505,17.181713753290385
730,LAbrini_09485,17.174401192229105
3352,LAbrini_17540,17.15948031416448
866,LAbrini_09295,17.15661859435258
1311,LAbrini_15225,17.155452742567853
92,LAbrini_10100,17.15498131613396
2501,LAbrini_05980,17.144874365970935
3784,LAbrini_07475,17.12711845626797
1462,LAbrini_00595,17.11209127481475
133,LAbrini_08830,17.095732050979468
3109,LAbrini_13255,17.088160876676
3665,LAbrini_00390,17.08487211517373
1755,LAbrini_11250,17.080445792676944
348,ERCC-00099,17.048602928042246
2851,LAbrini_17775,17.032399409993292
2817,LAbrini_07965,17.006477422212228
3217,LAbrini_17120,16.99552231111585
3799,LAbrini_06080,16.955550967891927
1040,LAbrini_05660,16.95480726813102
1714,LAbrini_12375,16.947750586911006
1415,LAbrini_07880,16.9448118409094
3400,LAbrini_09065,16.93916285195316
3608,LAbrini_13395,16.90107440508905
2660,LAbrini_08670,16.89960111080341
1555,LAbrini_12730,16.890011541578698
3267,LAbrini_00055,16.873165558742926
364,LAbrini_02020,16.86340987000979
2429,LAbrini_06240,16.85407628657505
2847,LAbrini_07055,16.852880616855085
426,LAbrini_19540,16.84605510363153
826,LAbrini_18750,16.833928392746504
2987,LAbrini_03985,16.83122250225234
1345,LAbrini_15140,16.82469536685861
3814,LAbrini_00345,16.806456318533378
3181,LAbrini_07640,16.794861171592
31,LAbrini_04805,16.754638050317958
45,LAbrini_14220,16.74986964229135
3560,LAbrini_11750,16.740138881628724
3551,LAbrini_01935,16.7394843647574
40,LAbrini_06795,16.737237458355
1457,LAbrini_17840,16.720297057192987
2538,LAbrini_10485,16.71143039809961
1824,LAbrini_04580,16.70516575270543
2071,LAbrini_13090,16.69791505634658
2919,LAbrini_01145,16.682250256369066
1951,LAbrini_06725,16.672484004406027
1653,LAbrini_03290,16.667830475373137
512,LAbrini_10455,16.61801952574625
2869,LAbrini_17680,16.610856549436033
3091,LAbrini_17625,16.609325301594957
288,LAbrini_18555,16.596462504498618
1642,LAbrini_05920,16.585153263848305
2955,LAbrini_12990,16.57968766628688
3127,LAbrini_19490,16.57590765956883
3439,LAbrini_11440,16.56449574157888
2780,LAbrini_12630,16.56060456768586
1924,LAbrini_15160,16.55024487799015
3637,LAbrini_09060,16.52357742069376
1540,LAbrini_12105,16.50140053395901
3142,LAbrini_11350,16.4933690055133
1933,LAbrini_14410,16.490689459912634
2227,LAbrini_12135,16.48997815433049
3199,LAbrini_05585,16.48947740717941
2229,LAbrini_19640,16.47708595797428
3689,LAbrini_00745,16.471823793958823
3828,LAbrini_20145,16.4662247245558
2101,LAbrini_19690,16.426611532131684
3721,LAbrini_10605,16.398753780483105
3318,LAbrini_20035,16.386316993852212
2871,LAbrini_05960,16.37144700185457
2446,LAbrini_13070,16.35135780046875
439,LAbrini_08480,16.351241961467416
3780,LAbrini_16930,16.34862673181646
3137,LAbrini_11495,16.309346736251612
2790,LAbrini_15745,16.309191917919964
188,LAbrini_13555,16.303550433773797
3785,LAbrini_18755,16.282612688690524
2052,LAbrini_11160,16.27648719132998
2439,LAbrini_17070,16.27257455229475
2843,LAbrini_08805,16.265941722007167
3743,LAbrini_16080,16.26135142228446
1991,ERCC-00044,16.26085440839651
3509,LAbrini_09395,16.241665979334677
221,LAbrini_15185,16.233165593027973
2867,LAbrini_02235,16.23279847978872
2015,LAbrini_08050,16.193781747317253
2652,LAbrini_08060,16.188477433760028
809,LAbrini_11085,16.164519956225888
1712,LAbrini_15475,16.157395275267344
1025,LAbrini_07890,16.141789548776654
1161,LAbrini_03735,16.124312771459067
1201,LAbrini_19475,16.115554491236665
138,LAbrini_17675,16.11216961136306
2137,LAbrini_16495,16.095246587689072
3557,LAbrini_02540,16.09354609267708
3173,LAbrini_12020,16.07827028948406
2749,LAbrini_20120,16.040828265085512
2892,LAbrini_17005,16.0313626955174
3659,LAbrini_03540,16.031026499242152
1788,LAbrini_14130,16.001206436643226
71,LAbrini_17885,15.992567849524965
755,LAbrini_15710,15.98529378157521
3193,LAbrini_06885,15.984521090341149
3722,LAbrini_19770,15.976209846377664
1371,LAbrini_14020,15.969259650941003
614,LAbrini_07415,15.944767519850322
1440,LAbrini_04825,15.94455817761266
1297,LAbrini_15350,15.93626158354943
1083,LAbrini_17835,15.932104107537409
2435,LAbrini_01930,15.928760552087722
3724,LAbrini_07315,15.924759882626315
2646,LAbrini_05395,15.924033574570585
201,LAbrini_09405,15.923722886097995
3118,LAbrini_06335,15.919154570745935
3055,LAbrini_12590,15.91628372089208
3656,LAbrini_13800,15.907192488207338
2904,LAbrini_03535,15.891020404545403
1552,LAbrini_05310,15.862069502209096
1317,LAbrini_19665,15.849317132595633
1623,LAbrini_08685,15.763367536445061
820,LAbrini_18780,15.745347864342179
2396,LAbrini_19925,15.738175187097806
333,LAbrini_15960,15.73199739103711
1160,LAbrini_00570,15.729186582229715
3410,ERCC-00002,15.697538261130342
1417,LAbrini_11565,15.695588136879135
3017,LAbrini_11715,15.6763082618219
3314,LAbrini_19650,15.671647769546247
1573,LAbrini_18370,15.642460915000107
3205,LAbrini_10190,15.616817564227501
1574,LAbrini_15115,15.610611969658555
3051,LAbrini_02695,15.601976302168765
1002,LAbrini_03450,15.5980724734736
542,LAbrini_09205,15.577530891742036
3279,LAbrini_13085,15.57083170536751
2281,LAbrini_00225,15.525135350117296
2001,LAbrini_07615,15.522371501562368
1936,LAbrini_02335,15.488638790784638
1970,LAbrini_12855,15.486295659223398
2300,LAbrini_14435,15.480657742442835
1736,LAbrini_16645,15.476747583020154
3354,LAbrini_16595,15.468824854684188
448,LAbrini_15360,15.461926361025201
312,LAbrini_04120,15.460511844668178
2487,LAbrini_09790,15.455353749901674
2214,LAbrini_19465,15.4402720691401
546,LAbrini_01390,15.43662755540515
2591,LAbrini_07935,15.426304725923845
3177,LAbrini_04095,15.424961609626546
492,LAbrini_18100,15.412781283940408
1494,LAbrini_10265,15.371584196106326
1225,LAbrini_01295,15.3559689190148
1443,LAbrini_03045,15.307846133572275
3253,LAbrini_02475,15.299197506728635
1424,LAbrini_02880,15.283114670774765
3068,LAbrini_00360,15.282192554491692
121,LAbrini_14470,15.238220468800192
1833,LAbrini_17065,15.230935375907245
3188,LAbrini_08080,15.224206607103884
2032,LAbrini_02150,15.220402086060494
262,LAbrini_18455,15.220140044935526
510,LAbrini_16710,15.219809262850816
2663,LAbrini_18115,15.201888276760192
537,LAbrini_09240,15.199587642328488
1978,LAbrini_11600,15.198970053439794
1490,LAbrini_02120,15.174870062930884
2313,LAbrini_07695,15.158860636679163
1416,LAbrini_05825,15.148404593143209
3302,LAbrini_07230,15.122074625680433
3532,LAbrini_10845,15.099332760731853
3006,LAbrini_05340,15.093212955670289
415,LAbrini_15090,15.078473088194725
1785,LAbrini_05610,15.072609170818001
846,LAbrini_19765,15.064985425918966
3800,LAbrini_01270,15.063611072953925
2309,LAbrini_08630,15.057287121626182
1043,LAbrini_15310,15.049483311008727
2470,LAbrini_16835,15.048466731274798
2542,LAbrini_11780,15.0453971215425
391,LAbrini_10790,14.980790469605298
2376,LAbrini_15490,14.980260165329451
1835,LAbrini_08385,14.96134497658012
3245,LAbrini_00270,14.95491130304605
342,LAbrini_04450,14.92503665700008
275,LAbrini_13400,14.883240264233024
1183,LAbrini_12335,14.866824580327277
1906,LAbrini_08995,14.861522637456304
3540,LAbrini_11900,14.85066604194812
2102,LAbrini_03155,14.833522734499264
2523,LAbrini_19530,14.81455011856697
1289,LAbrini_06970,14.795710188609512
802,LAbrini_00290,14.726641250048527
2065,LAbrini_19095,14.720563006857342
1778,LAbrini_18040,14.682829965977433
286,LAbrini_00300,14.676902394106945
1854,LAbrini_18855,14.671364682689305
1208,LAbrini_18270,14.653602150325327
849,LAbrini_14475,14.637826565865105
190,LAbrini_15965,14.633307722343396
1626,LAbrini_02210,14.618024479340876
2647,LAbrini_11345,14.616089858821242
2285,LAbrini_12835,14.596579076462376
167,LAbrini_03130,14.593723273643002
3568,LAbrini_14390,14.589140735446291
641,LAbrini_09750,14.557904201184128
2848,LAbrini_08430,14.555119812213743
2747,LAbrini_04920,14.548434940834174
1666,LAbrini_07320,14.540783711826307
2766,LAbrini_19675,14.537167032731432
3696,LAbrini_19005,14.528827790238957
1797,LAbrini_07715,14.526247309260068
2387,LAbrini_08030,14.519621467465258
161,LAbrini_15760,14.516321328435577
1818,LAbrini_11950,14.514930961875228
3796,LAbrini_09025,14.504926184979134
3733,LAbrini_13520,14.49353061079737
2638,LAbrini_11955,14.48748604740285
3207,LAbrini_17365,14.439186951157781
3102,LAbrini_10245,14.430048391668468
814,LAbrini_12915,14.42023231961755
1009,LAbrini_14700,14.406241189720944
1232,LAbrini_02660,14.3905980883411
992,LAbrini_12880,14.382745395800406
1907,LAbrini_14655,14.382652245783351
2683,LAbrini_04855,14.35781150903353
334,LAbrini_13080,14.349614889419989
1548,LAbrini_17820,14.325443026789346
1229,LAbrini_16355,14.273657808956601
2751,LAbrini_09385,14.25710059117994
2928,LAbrini_14970,14.246161535730144
1475,LAbrini_16095,14.24079324778671
4,LAbrini_04765,14.23693947877214
1511,LAbrini_11625,14.228346487216347
1185,LAbrini_20025,14.218878398316258
2672,LAbrini_19680,14.212880889273086
3473,LAbrini_11000,14.183050567310246
2222,LAbrini_12715,14.181329412838815
1908,LAbrini_02345,14.178354120257849
2734,LAbrini_04030,14.175100695820568
1621,LAbrini_17555,14.165646305612158
911,LAbrini_15520,14.147755785652635
974,LAbrini_03195,14.13451180857053
2415,LAbrini_09445,14.109132029957648
2698,LAbrini_04770,14.093712174115185
1863,LAbrini_16575,14.073755531104426
674,LAbrini_08570,14.062685297309724
2005,LAbrini_06140,14.061655068350573
447,LAbrini_10325,14.026802681644451
289,LAbrini_15280,14.010537706736258
779,LAbrini_08605,14.000881289309024
1449,LAbrini_16390,13.985617974409429
2287,LAbrini_15445,13.967447815598781
1278,LAbrini_01080,13.950039133532442
1690,LAbrini_07525,13.936757271096676
2618,LAbrini_19325,13.913055934238887
3589,LAbrini_00985,13.891442694804589
2037,LAbrini_07625,13.878267167126152
3066,LAbrini_15845,13.877480397778
3333,LAbrini_16000,13.876819918288431
2422,LAbrini_03605,13.874959727132508
800,LAbrini_02940,13.8730804970332
2651,LAbrini_04710,13.867655559687922
2681,LAbrini_17655,13.861881835985413
2444,LAbrini_00880,13.859431734760163
744,LAbrini_16530,13.857063145794006
596,LAbrini_00540,13.856725991448196
1827,LAbrini_00355,13.835807542904702
2546,LAbrini_13200,13.786630877438109
3063,LAbrini_11540,13.720661314707385
708,LAbrini_15650,13.710069678409607
1240,LAbrini_04260,13.706096058893799
2339,LAbrini_12250,13.689218833055461
1651,ERCC-00074,13.684745598624142
2416,LAbrini_08895,13.683756507257359
1192,LAbrini_10290,13.661488076822337
642,LAbrini_15105,13.648803023525192
1977,LAbrini_12545,13.63353178544851
2592,LAbrini_18650,13.632104091711017
878,LAbrini_15905,13.629170042895447
1515,LAbrini_07150,13.616261192403893
1398,LAbrini_04205,13.597198758839538
968,LAbrini_00500,13.593737136338436
573,LAbrini_00940,13.590513008859933
495,LAbrini_10305,13.590354216256259
2331,LAbrini_02340,13.588940501710177
1983,LAbrini_18580,13.56184954002006
1342,LAbrini_12805,13.533099597026828
3482,LAbrini_03065,13.511629618795167
1315,LAbrini_15340,13.49855316493195
1932,LAbrini_13790,13.491378176836244
998,LAbrini_03430,13.490353698603679
3132,LAbrini_16760,13.474517149853957
613,LAbrini_08150,13.468096988030943
3750,LAbrini_01720,13.46118118397331
1896,LAbrini_16820,13.460308367775067
2461,LAbrini_00830,13.45227224240641
70,LAbrini_15410,13.443536877055154
1762,LAbrini_10975,13.435216928318154
1567,LAbrini_16730,13.431569615579452
2249,LAbrini_02625,13.42722356029565
1089,LAbrini_08405,13.396296144431457
3186,LAbrini_10780,13.395254975319595
3440,LAbrini_00760,13.35900731484298
3658,LAbrini_05490,13.353028253264146
3092,LAbrini_13020,13.347126623953912
1459,LAbrini_12980,13.345508916684143
3010,LAbrini_17810,13.344486901231878
2558,LAbrini_10335,13.318050391971518
3053,LAbrini_01030,13.316631060974508
2105,LAbrini_09965,13.31662730154502
1945,LAbrini_05805,13.313309063669253
1875,LAbrini_08340,13.31253074984924
2466,LAbrini_04190,13.30887088611495
1189,LAbrini_14660,13.30001828328423
3638,LAbrini_12565,13.297798829328457
3672,LAbrini_01290,13.292075107176142
1173,LAbrini_14345,13.289188360032325
66,LAbrini_15165,13.263981077190934
1751,LAbrini_05725,13.259542656126625
757,LAbrini_07885,13.25733399810099
875,LAbrini_01365,13.227196975404848
1556,LAbrini_02060,13.217297856213964
2619,LAbrini_12275,13.21170431607875
3085,LAbrini_15580,13.189216218168236
2706,LAbrini_12090,13.185357619004087
2043,LAbrini_06675,13.161420961907885
2639,LAbrini_05190,13.146822103391559
2626,LAbrini_12155,13.140980619638269
2373,LAbrini_06960,13.139022077466432
1956,LAbrini_00665,13.093331991773795
170,LAbrini_05595,13.090940515667137
2100,LAbrini_12530,13.075653355686145
607,LAbrini_02490,13.068310022459642
705,LAbrini_00365,13.041100495567104
2411,LAbrini_01900,13.040192493831755
3216,LAbrini_14580,13.037461574148862
2405,LAbrini_18315,13.037198583984573
3562,LAbrini_01990,13.030761040835417
3524,LAbrini_16885,13.028160276774223
3822,LAbrini_11725,13.025552510841372
107,LAbrini_01380,13.020972313634408
3558,LAbrini_05120,12.985816088828862
2765,LAbrini_16250,12.985185202348301
1405,LAbrini_01560,12.984941481210829
3706,LAbrini_01565,12.974340030333277
339,LAbrini_04780,12.973407262262864
609,LAbrini_08525,12.964013973306558
2586,LAbrini_11410,12.96122113732873
2327,LAbrini_12045,12.959783688806159
544,LAbrini_11640,12.953053493418592
521,LAbrini_19200,12.924424921499034
2284,LAbrini_17235,12.900989042709494
1681,LAbrini_19940,12.895637312384647
733,LAbrini_19460,12.892638758432659
2266,LAbrini_13480,12.885666226148063
2364,LAbrini_13205,12.881752410450861
2601,LAbrini_13545,12.8593252332391
1773,LAbrini_14285,12.851449152349696
2514,LAbrini_01670,12.844349096512024
331,LAbrini_18405,12.778255489793347
467,LAbrini_02800,12.771030860401812
1960,LAbrini_08665,12.767088088449796
651,LAbrini_06415,12.721221416153675
1628,LAbrini_19435,12.700880227032412
2258,LAbrini_19715,12.698227977801421
3328,LAbrini_15945,12.686740099732555
812,LAbrini_12140,12.677852926373284
732,LAbrini_06405,12.676563298784483
3668,LAbrini_11580,12.668675746501378
2325,LAbrini_12265,12.666119199850044
2695,LAbrini_00850,12.660789548885814
169,LAbrini_10825,12.645382264958247
163,LAbrini_15080,12.611104514421532
1656,LAbrini_04685,12.586425740236722
2147,LAbrini_11635,12.584643429116321
1130,LAbrini_15695,12.577506464167257
673,LAbrini_01620,12.560013103006973
3417,LAbrini_01525,12.557868626379205
2379,LAbrini_17035,12.541396676672319
155,LAbrini_00750,12.53993098371752
3103,LAbrini_02955,12.53161596753935
2103,LAbrini_16725,12.523895232844227
752,LAbrini_15305,12.52269178569509
718,LAbrini_02770,12.522669890605261
578,LAbrini_09330,12.513579007195919
504,LAbrini_12300,12.509936224304544
2628,LAbrini_04995,12.509727078777393
1020,LAbrini_10340,12.487581491185676
914,LAbrini_01740,12.473749055806458
105,LAbrini_03885,12.446837912960405
3168,LAbrini_14950,12.446337038891604
2263,LAbrini_02290,12.445517115022774
3408,LAbrini_09125,12.434107645273865
3363,LAbrini_02485,12.422842845472712
2423,LAbrini_18380,12.420192616334008
369,LAbrini_11595,12.406191303099193
794,LAbrini_10005,12.403105792328207
949,LAbrini_07975,12.384763462344777
570,LAbrini_05495,12.378702833680645
2144,LAbrini_00740,12.364783110795097
2464,LAbrini_07905,12.335359107395922
2693,LAbrini_06915,12.328220664260847
3751,LAbrini_17340,12.323734334809563
1413,LAbrini_01870,12.322899326155783
3756,LAbrini_02225,12.317452561429963
2212,LAbrini_03365,12.298265584019685
1654,LAbrini_11945,12.282728309772144
1152,LAbrini_08210,12.269256073495553
619,LAbrini_11370,12.268839176817867
1110,LAbrini_06210,12.263744085250774
3808,LAbrini_00490,12.2444444804584
1254,LAbrini_05230,12.242552061557333
625,LAbrini_04340,12.234235341634674
2879,ERCC-00130,12.231567997445392
3282,LAbrini_18935,12.225941489302045
2819,LAbrini_11745,12.211004369634063
2486,LAbrini_12095,12.199250266710283
1112,LAbrini_03660,12.198310802139822
3669,LAbrini_19605,12.19388276606207
883,LAbrini_08365,12.188348731403106
1262,LAbrini_04510,12.187367465277369
531,LAbrini_08745,12.160011027133807
2953,LAbrini_14245,12.157350550452119
3502,LAbrini_09370,12.146002643295349
3595,LAbrini_05910,12.141379967220992
2946,LAbrini_05720,12.122374864823392
2752,LAbrini_19595,12.109051693389695
2915,LAbrini_17405,12.08351131560022
2420,LAbrini_04850,12.081613024922644
3773,LAbrini_10625,12.07719439678811
2342,LAbrini_16700,12.070397902933681
2664,LAbrini_03180,12.055792826435471
3156,LAbrini_00795,12.049109310711268
2607,LAbrini_04110,12.04735493772218
2983,LAbrini_20135,12.041515542843717
1711,LAbrini_06095,12.029366369564766
1641,LAbrini_09220,12.026894953807718
1213,LAbrini_08900,12.024963924551622
2839,LAbrini_17245,12.023653748053738
156,LAbrini_01075,11.994486490708578
1810,LAbrini_13475,11.990476358770184
1385,LAbrini_05205,11.975231981755853
3546,LAbrini_15020,11.974822563259526
2764,LAbrini_09280,11.974488900647492
3730,LAbrini_00305,11.962497825371045
533,LAbrini_17255,11.962345222818321
2943,LAbrini_14605,11.960259708446893
264,LAbrini_04745,11.952803676879538
1365,LAbrini_07275,11.945181022236012
828,LAbrini_08880,11.936471782506505
1512,LAbrini_08750,11.913785892220108
271,LAbrini_19645,11.902541869322235
1691,LAbrini_18950,11.891599149624845
1941,LAbrini_08045,11.865146899977814
3379,LAbrini_19255,11.859753494214692
3450,LAbrini_18940,11.855062159212654
679,LAbrini_03850,11.81275362945603
1219,LAbrini_12785,11.794846066960169
276,LAbrini_13805,11.785744653368853
3062,LAbrini_05965,11.783590509768104
18,LAbrini_02530,11.768858315311753
547,LAbrini_19755,11.768793552652273
1148,LAbrini_10990,11.755526511310759
15,LAbrini_13050,11.74945563348351
1825,LAbrini_19960,11.725119988599499
2931,LAbrini_17560,11.693035102107439
2827,LAbrini_20200,11.685720986771043
3555,LAbrini_09885,11.677921553536628
1461,LAbrini_15290,11.67681399113102
378,LAbrini_01040,11.670488189987427
2067,LAbrini_16010,11.667110972069926
693,LAbrini_11650,11.646639605003596
1492,LAbrini_08725,11.635639729664753
2424,LAbrini_03370,11.623857827597643
852,LAbrini_08055,11.607139694684081
345,LAbrini_06360,11.590282565015068
1194,LAbrini_01245,11.569839012562372
1032,LAbrini_18565,11.557183868275333
3635,LAbrini_06875,11.554814448780235
3553,LAbrini_16590,11.544112494590014
1218,LAbrini_08375,11.519794241227109
3612,LAbrini_03165,11.513811390155489
762,LAbrini_09830,11.490588083212
3246,LAbrini_19055,11.477782461285404
1940,LAbrini_15540,11.474316965258566
3726,LAbrini_10870,11.445316029382687
2196,LAbrini_02570,11.443156691651717
3571,LAbrini_08455,11.438425053330358
3016,LAbrini_15880,11.436110011579938
1503,LAbrini_17890,11.407385001828793
2494,LAbrini_11695,11.384346296221542
3034,LAbrini_05575,11.382853437382579
2450,LAbrini_18110,11.327658222578803
3385,LAbrini_17995,11.323726428926548
1370,LAbrini_18890,11.31583683314934
675,LAbrini_18025,11.314540267262592
1976,LAbrini_01715,11.31438859787893
871,LAbrini_12235,11.303708616020359
1693,LAbrini_08980,11.297601080378529
443,LAbrini_13705,11.295122380186717
1448,LAbrini_13015,11.293025111959299
1510,LAbrini_06775,11.283941174204108
2374,LAbrini_00735,11.275588107993839
2561,LAbrini_08225,11.272937171208394
1399,LAbrini_14910,11.270294106765238
3143,LAbrini_16105,11.263422371168547
1384,LAbrini_03650,11.263209977703518
3467,LAbrini_07735,11.260051160810825
2993,LAbrini_15330,11.258007427111803
729,LAbrini_16830,11.247123464450649
1309,LAbrini_13335,11.231429676697523
1644,LAbrini_12060,11.224851440054659
3628,LAbrini_14695,11.221454781073103
2913,LAbrini_13450,11.211711974334774
873,LAbrini_14650,11.206074718941558
3475,LAbrini_19270,11.190230222581839
2700,LAbrini_07355,11.175624548023025
2375,LAbrini_14065,11.17180765920121
257,LAbrini_05180,11.167900960298075
977,LAbrini_09500,11.166716735228537
2615,LAbrini_19190,11.165886534087905
1718,LAbrini_04085,11.156325749538894
1266,LAbrini_15685,11.143011518536465
217,LAbrini_07345,11.136437313640906
1946,LAbrini_04125,11.126471972971066
1111,LAbrini_04315,11.118829809268616
618,LAbrini_04740,11.118513054039914
527,LAbrini_16685,11.105566897027545
320,LAbrini_04945,11.102126897457572
796,LAbrini_13550,11.094376310361268
1620,LAbrini_02000,11.087277156366316
3718,LAbrini_12480,11.08476188258743
2692,LAbrini_11135,11.079229797236493
2667,LAbrini_02985,11.0610033488194
211,LAbrini_04045,11.060012340330703
1263,LAbrini_03280,11.055220674598802
1178,LAbrini_12775,11.039170592908938
2316,LAbrini_16255,11.035230933978822
692,LAbrini_11060,10.997713428722003
2649,LAbrini_14535,10.99027616662063
2962,ERCC-00076,10.98466865785402
649,LAbrini_14180,10.982753901231057
1524,LAbrini_03000,10.97323324392131
69,LAbrini_12205,10.961080891079998
1740,LAbrini_16090,10.954102182441298
1527,LAbrini_13310,10.947810636815978
1103,LAbrini_07450,10.938177418097561
3586,LAbrini_00645,10.912965857305597
3573,LAbrini_13280,10.902964895603107
805,LAbrini_09915,10.887950696230979
304,LAbrini_11590,10.866371219564325
962,LAbrini_13670,10.844749481854553
2957,LAbrini_04020,10.837676538348648
3627,LAbrini_03320,10.806352263710156
2241,LAbrini_16545,10.783745228697775
1586,LAbrini_09935,10.77740451710373
3803,LAbrini_10110,10.77444483575797
937,LAbrini_04195,10.760265223872299
189,LAbrini_10585,10.756572103076586
2690,LAbrini_09880,10.7553062713442
2418,LAbrini_06525,10.752112972014185
1096,LAbrini_04570,10.749883835288417
3452,LAbrini_09860,10.744704685704544
3180,LAbrini_02870,10.731478276243411
2822,LAbrini_07440,10.727865589667518
2916,LAbrini_00900,10.719568130998057
2000,LAbrini_00215,10.714885257421285
2891,LAbrini_13840,10.698929611399096
3360,LAbrini_11480,10.696597536370286
228,LAbrini_00240,10.676017952356542
1550,LAbrini_03510,10.672590803105445
2192,LAbrini_14210,10.668927430437506
555,LAbrini_09480,10.665711450899352
3651,LAbrini_09245,10.65747604427534
3234,LAbrini_11560,10.653645221737845
316,LAbrini_10170,10.6486354000121
1844,LAbrini_02510,10.646132511155095
3588,LAbrini_11610,10.64542969059833
523,LAbrini_01895,10.631040804441504
1873,LAbrini_05810,10.629467273018127
848,LAbrini_11575,10.628457702219535
2750,ERCC-00060,10.627057548717342
1809,LAbrini_19950,10.620690836366592
621,LAbrini_05505,10.60597376471922
3356,LAbrini_01995,10.583368969987518
3164,LAbrini_12085,10.577033305777027
3692,LAbrini_03400,10.573395865353461
2157,LAbrini_06085,10.572888885673338
2543,LAbrini_14325,10.572843161916776
3079,LAbrini_16270,10.570717309054107
3032,LAbrini_10995,10.57029441326175
428,LAbrini_04455,10.561805582070704
2490,LAbrini_04070,10.553705110566693
1719,LAbrini_13810,10.538745766251267
352,LAbrini_12540,10.53772889656493
861,LAbrini_06155,10.529532228576409
2213,LAbrini_12365,10.527928998277206
